ticker,horizon,model,realized_ann_vol,vol_error,sharpe,max_drawdown,mean_leverage,turnover,var_violation_rate,var_p_uc,var_p_ind,var_p_cc,var_mean_level
EFA,1,ridge,0.13374757199003723,0.03374757199003722,0.26050677068012573,-0.2638810618619669,0.9121511335907075,0.1320111082710749,0.051971874044634665,0.6070524478869648,0.28466859839711967,0.4943173322226575,-0.01614803435126984
EFA,1,rw_vol,0.30268673467251545,0.20268673467251544,0.47259221561418235,-0.6576259835496467,1.6497951762535539,1.3170606615724851,0.053194741669214306,0.4064708915149129,0.00032785733473905676,0.0011175502441670426,-0.044301163736170796
EFA,5,ewma,0.10955898672791693,0.009558986727916927,0.29050538992317904,-0.24319774451474718,0.7469714678344556,0.017674726620637207,,,,,
EFA,5,garch11,0.10718415388984356,0.007184153889843559,0.3218292415181126,-0.21748446612869876,0.7293634453987444,0.032887894831971166,,,,,
EFA,5,gbm_gated,0.10758198224983696,0.007581982249836958,0.3645947147701444,-0.227604076190406,0.732627703662554,0.07637396062717632,,,,,
EFA,5,gbm_pooled,0.10745996930128787,0.0074599693012878665,0.2957293917302227,-0.23251709259231657,0.7251118490415684,0.05712562507357717,,,,,
EFA,5,har,0.10816617873291236,0.008166178732912352,0.369699038281461,-0.22572588352685252,0.7422208241780046,0.057687823239057856,,,,,
EFA,5,regime_features,0.10767458616865919,0.007674586168659181,0.3002534540798234,-0.2090127084881085,0.7452306126746121,0.0654879722594885,,,,,
EFA,5,regime_gate_shuffle,0.1054458536398816,0.005445853639881593,0.35768977198104307,-0.18959388347039918,0.7278327755022362,0.08314021217600649,,,,,
EFA,5,regime_normal,0.10646757000528177,0.006467570005281767,0.3358527181631921,-0.21998228812975995,0.7355237213951273,0.06379689611795532,,,,,
EFA,5,regime_shrunk,0.10664883434629122,0.00664883434629121,0.30676309857854794,-0.21353133891791487,0.7426386605044349,0.06566275116727147,,,,,
EFA,5,regime_single,0.10752040886333296,0.007520408863332953,0.30099941023515075,-0.21205634154989328,0.745118023666023,0.06601848206643653,,,,,
EFA,5,ridge,0.10752040886333296,0.007520408863332953,0.30099941023515075,-0.21205634154989328,0.745118023666023,0.06601848206643653,,,,,
EFA,5,rw_vol,0.1320983579988484,0.03209835799884839,0.41936437544851396,-0.30496726969393106,0.931985151706669,0.1654211058219555,,,,,
EFA,20,ewma,0.1014811292397647,0.001481129239764692,0.3131933308923422,-0.23287770811884445,0.6695494966374635,0.011837120921570101,,,,,
EFA,20,garch11,0.0998149496091682,0.00018505039083180352,0.3458673798943879,-0.20555282908606531,0.6539406657068259,0.020055877394581572,,,,,
EFA,20,gbm_gated,0.10287391032849885,0.0028739103284988465,0.30054198637345175,-0.25696457072246925,0.6624599770623724,0.051169559658712414,,,,,
EFA,20,gbm_pooled,0.10213465652553742,0.002134656525537418,0.30858465170543425,-0.2502325522717651,0.6580412736423061,0.040012082826878737,,,,,
EFA,20,har,0.10032617225015968,0.00032617225015967033,0.37149559829655054,-0.20436672744340512,0.6658866964569786,0.03940601485785431,,,,,
EFA,20,regime_features,0.09975197890645704,0.0002480210935429661,0.3054885341406918,-0.23499662495501283,0.6653444457301371,0.04041230760854191,,,,,
EFA,20,regime_gate_shuffle,0.10210483032063677,0.002104830320636769,0.33387483989370687,-0.21099514513432416,0.6522361384639976,0.0684152732320918,,,,,
EFA,20,regime_normal,0.10245889734866147,0.0024588973486614624,0.3054994908633958,-0.2442965697017372,0.6620636130249061,0.04058569267421673,,,,,
EFA,20,regime_shrunk,0.09918747958740881,0.0008125204125911945,0.316936364339407,-0.21800518616748565,0.6648709448526998,0.041852975455040686,,,,,
EFA,20,regime_single,0.09984902866155039,0.0001509713384496153,0.32801394047040117,-0.20395840291153478,0.6666113382342832,0.03887089706786158,,,,,
EFA,20,ridge,0.09984902866155039,0.0001509713384496153,0.32801394047040117,-0.20395840291153478,0.6666113382342832,0.03887089706786158,,,,,
EFA,20,rw_vol,0.11028577410699147,0.010285774106991469,0.25368028380010293,-0.27391378611928974,0.7739603925335645,0.02832065776560608,,,,,
FXE,1,ewma,0.12696437780904204,0.02696437780904204,-0.182245533802504,-0.5784346157881508,1.756147510056697,0.04098975918535493,0.050016561775422325,0.9966687461160746,0.5380957840750005,0.8273322324376229,-0.007781890363187942
FXE,1,garch11,0.1276082846208944,0.027608284620894402,-0.19871335750948202,-0.5885163170607706,1.7622900574372755,0.029008836190070476,0.049022855250082806,0.8048219789078698,0.6137277079497744,0.8539154032078878,-0.007811056822108577
FXE,1,gbm_gated,0.1269943456869884,0.026994345686988386,-0.08316855112057853,-0.5125929065089879,1.704863599881501,0.1991730437222308,0.05067903279231534,0.8643622610540148,0.41458256897353785,0.7065220939120921,-0.0077830017530673215
FXE,1,gbm_pooled,0.12308517487008079,0.023085174870080785,-0.11044244013184433,-0.5257478306736381,1.642537901239335,0.1257019549683017,0.048691619741636306,0.740470872136775,0.2897972215437955,0.5405661882053008,-0.0077498738734372765
FXE,1,har,0.12674177734973685,0.026741777349736845,-0.16850672033963712,-0.5655261012313753,1.738393259888904,0.05652608619092853,0.05233521033454786,0.5589076836990104,0.9201983868986258,0.8387706983171994,-0.00785168717753078
FXE,1,regime_features,0.12591625334959913,0.025916253349599128,-0.13216134993027423,-0.548230376812729,1.7012838629831444,0.17110466297170224,0.05134150380920835,0.736278491463877,0.445641213609407,0.7064030160058572,-0.007798605652024279
FXE,1,regime_gate_shuffle,0.12486413555118209,0.02486413555118208,-0.07338252942957792,-0.5359531087924243,1.6818237832288288,0.20893640565523766,0.052003974826101355,0.6156170904275393,0.9505996338525782,0.8798911002569259,-0.007688887770003385
FXE,1,regime_normal,0.12543664665859036,0.025436646658590356,-0.12098087472175598,-0.5346919770159699,1.6984438589829853,0.15562401227832043,0.051672739317654856,0.6748416577617974,0.981129729460688,0.9155090128526324,-0.007748702818728392
FXE,1,regime_shrunk,0.12592662242227648,0.025926622422276474,-0.11357025594270939,-0.5388195403550962,1.712910141888503,0.16080468176638085,0.051672739317654856,0.6748416577617974,0.7323572486975312,0.8637477928349571,-0.007770291257599982
