dgp,has_true_regimes,rep,horizon,rmse_gated,rmse_pooled,improvement_pct,uncond_vol,excess_persistence_no_vol,state_recovery_ari,sep_ratio,monotone,mean_self_transition,excess_persistence,n_states_used,state_entropy,redundancy_acc,redundancy_base_rate
ms_slope,True,4,5,0.005364350304748293,0.00531055405891587,-1.013006274592097,0.010383108003038868,0.13063614894098982,0.1145422909605328,2.6473067653473983,True,0.7032173837864031,0.36988405045306977,3,1.0817403361388398,0.9663551401869159,0.4585669781931464
ms_slope,True,4,20,0.004880269179252489,0.004781356592639769,-2.0687138617726593,0.010383108003038868,0.13063614894098982,0.1145422909605328,2.6473067653473983,True,0.7032173837864031,0.36988405045306977,3,1.0817403361388398,0.9663551401869159,0.4585669781931464
ms_slope,True,2,1,0.009520465264350747,0.009558037034297062,0.3930908596764854,0.012344456418681206,0.1515892606412412,0.15993881466885024,2.8276562432552748,True,0.7355274527382859,0.40219411940495275,3,1.0865704661568314,0.9632398753894081,0.4093457943925234
ms_slope,True,2,5,0.006168440081198413,0.006226959913616964,0.9397817431035801,0.012344456418681206,0.1515892606412412,0.15993881466885024,2.8276562432552748,True,0.7355274527382859,0.40219411940495275,3,1.0865704661568314,0.9632398753894081,0.4093457943925234
ms_slope,True,2,20,0.005453825959199044,0.0054644292411322225,0.19404189285433454,0.012344456418681206,0.1515892606412412,0.15993881466885024,2.8276562432552748,True,0.7355274527382859,0.40219411940495275,3,1.0865704661568314,0.9632398753894081,0.4093457943925234
ms_slope,True,5,1,0.009289230248581129,0.009304262152142145,0.161559329640723,0.012038969514311928,0.15339970277572598,0.09760654445042664,2.9217570187489836,True,0.6957478564941256,0.3624145231607923,3,1.079946503853721,0.9694704049844237,0.4143302180685358
ms_slope,True,5,5,0.006192198042000604,0.006146473688250058,-0.7439119740796261,0.012038969514311928,0.15339970277572598,0.09760654445042664,2.9217570187489836,True,0.6957478564941256,0.3624145231607923,3,1.079946503853721,0.9694704049844237,0.4143302180685358
ms_slope,True,5,20,0.005666086968072846,0.00567070839518973,0.08149646913257588,0.012038969514311928,0.15339970277572598,0.09760654445042664,2.9217570187489836,True,0.6957478564941256,0.3624145231607923,3,1.079946503853721,0.9694704049844237,0.4143302180685358
ms_slope,True,7,1,0.008309564140733488,0.008321757828535743,0.14652778960284346,0.011228508983881938,0.13297670968071304,0.10181281822679879,2.6772718952008785,True,0.7073801997644188,0.3740468664310854,3,1.0975009480848863,0.9439252336448598,0.43613707165109034
ms_slope,True,7,5,0.0056315316857086534,0.005581481549793965,-0.8967177525926997,0.011228508983881938,0.13297670968071304,0.10181281822679879,2.6772718952008785,True,0.7073801997644188,0.3740468664310854,3,1.0975009480848863,0.9439252336448598,0.43613707165109034
ms_slope,True,7,20,0.0050460428519863414,0.004937748925612245,-2.1931841413072344,0.011228508983881938,0.13297670968071304,0.10181281822679879,2.6772718952008785,True,0.7073801997644188,0.3740468664310854,3,1.0975009480848863,0.9439252336448598,0.43613707165109034
ms_slope,True,0,1,0.009538397489927915,0.009553164677327596,0.1545790101863126,0.012822492098238424,0.1510939519665511,0.1588627442125249,3.372221458827317,True,0.9614816264718761,0.6281482931385427,3,1.0962556679520123,0.9520249221183801,0.4604361370716511
ms_slope,True,0,5,0.0064955847518549555,0.006414044727305166,-1.2712730892359803,0.012822492098238424,0.1510939519665511,0.1588627442125249,3.372221458827317,True,0.9614816264718761,0.6281482931385427,3,1.0962556679520123,0.9520249221183801,0.4604361370716511
ms_slope,True,0,20,0.005642688713162998,0.005523497882993831,-2.1578867720062083,0.012822492098238424,0.1510939519665511,0.1588627442125249,3.372221458827317,True,0.9614816264718761,0.6281482931385427,3,1.0962556679520123,0.9520249221183801,0.4604361370716511
ms_slope,True,10,1,0.010237631649308021,0.010208295764811779,-0.2873729873439153,0.013340572160198115,0.13622338123496375,0.10875562823066204,2.4380124942632753,True,0.742595136023133,0.40926180268979967,3,1.0838493882841496,0.9557632398753894,0.42118380062305294
ms_slope,True,10,5,0.006980169166325778,0.0069532555903807376,-0.3870643843766288,0.013340572160198115,0.13622338123496375,0.10875562823066204,2.4380124942632753,True,0.742595136023133,0.40926180268979967,3,1.0838493882841496,0.9557632398753894,0.42118380062305294
ms_slope,True,10,20,0.006034616590945976,0.006028637634761482,-0.0991759091642659,0.013340572160198115,0.13622338123496375,0.10875562823066204,2.4380124942632753,True,0.742595136023133,0.40926180268979967,3,1.0838493882841496,0.9557632398753894,0.42118380062305294
ms_slope,True,1,1,0.008771665191678383,0.008786616726945527,0.1701625976388932,0.011900483389230344,0.1217132551082269,0.2633254797451565,3.0876646272038695,True,0.719434396038478,0.38610106270514466,3,1.0333016055267037,0.9644859813084112,0.5059190031152648
ms_slope,True,1,5,0.005874969355171877,0.005884625962273778,0.16409891068369403,0.011900483389230344,0.1217132551082269,0.2633254797451565,3.0876646272038695,True,0.719434396038478,0.38610106270514466,3,1.0333016055267037,0.9644859813084112,0.5059190031152648
ms_slope,True,1,20,0.005142509783771893,0.005104333511845554,-0.7479188387229002,0.011900483389230344,0.1217132551082269,0.2633254797451565,3.0876646272038695,True,0.719434396038478,0.38610106270514466,3,1.0333016055267037,0.9644859813084112,0.5059190031152648
ms_slope,True,11,1,0.00936896610843754,0.009334772472489357,-0.3663039034851212,0.01230345855856851,0.15315262310552427,0.07204657503944327,2.6166207383923386,True,0.7240222600207673,0.3906889266874339,3,1.0821728739774594,0.9607476635514018,0.3993769470404984
ms_slope,True,11,5,0.006188688300627611,0.006133869185511964,-0.8937118392600822,0.01230345855856851,0.15315262310552427,0.07204657503944327,2.6166207383923386,True,0.7240222600207673,0.3906889266874339,3,1.0821728739774594,0.9607476635514018,0.3993769470404984
ms_slope,True,11,20,0.005651347614124207,0.00547580522419348,-3.2057822136393215,0.01230345855856851,0.15315262310552427,0.07204657503944327,2.6166207383923386,True,0.7240222600207673,0.3906889266874339,3,1.0821728739774594,0.9607476635514018,0.3993769470404984
ms_slope,True,8,1,0.009404418661479086,0.009396729659031334,-0.08182636647806525,0.011258550054258706,0.1367800366480631,0.18250094063119288,2.8507555121269155,True,0.7144691436304255,0.38113581029709204,3,1.088864647180618,0.9651090342679127,0.41557632398753896
ms_slope,True,8,5,0.006329744163597718,0.0062755910333896,-0.8629168140497623,0.011258550054258706,0.1367800366480631,0.18250094063119288,2.8507555121269155,True,0.7144691436304255,0.38113581029709204,3,1.088864647180618,0.9651090342679127,0.41557632398753896
ms_slope,True,8,20,0.006019045557119228,0.005948475602331344,-1.1863536056233728,0.011258550054258706,0.1367800366480631,0.18250094063119288,2.8507555121269155,True,0.7144691436304255,0.38113581029709204,3,1.088864647180618,0.9651090342679127,0.41557632398753896
ms_slope,True,6,1,0.009716224636478008,0.009702955146418946,-0.13675720292245094,0.012737983387323437,0.1242576581613319,0.12231277910254916,2.6173060864081554,True,0.7084526233494312,0.37511929001609784,3,1.0812930176749769,0.9545171339563863,0.4236760124610592
ms_slope,True,6,5,0.006277175975239592,0.006260662664217009,-0.2637629897704774,0.012737983387323437,0.1242576581613319,0.12231277910254916,2.6173060864081554,True,0.7084526233494312,0.37511929001609784,3,1.0812930176749769,0.9545171339563863,0.4236760124610592
ms_slope,True,6,20,0.005464506249338523,0.005421045893496004,-0.8016968809406567,0.012737983387323437,0.1242576581613319,0.12231277910254916,2.6173060864081554,True,0.7084526233494312,0.37511929001609784,3,1.0812930176749769,0.9545171339563863,0.4236760124610592
ms_slope,True,3,1,0.009922791689898397,0.009918092002313604,-0.047384996869327185,0.011969335736797863,0.11993573737855408,0.17060073281213148,2.8065015678356287,True,0.7465356321282705,0.41320229879493714,3,1.089799721516946,0.9601246105919004,0.4616822429906542
ms_slope,True,3,5,0.006465240217741939,0.00647936034817545,0.21792475915446866,0.011969335736797863,0.11993573737855408,0.17060073281213148,2.8065015678356287,True,0.7465356321282705,0.41320229879493714,3,1.089799721516946,0.9601246105919004,0.4616822429906542
ms_slope,True,3,20,0.005809771044565122,0.005833381143118259,0.40474122938101764,0.011969335736797863,0.11993573737855408,0.17060073281213148,2.8065015678356287,True,0.7465356321282705,0.41320229879493714,3,1.089799721516946,0.9601246105919004,0.4616822429906542
ms_level,True,4,1,0.007702685130215041,0.007707509879947782,0.06259803500600225,0.009600657846978906,0.2217232816858196,0.2049504565043251,3.01661338266023,True,0.6696776464888333,0.3363443131555,3,1.0918077704733031,0.9769470404984424,0.3719626168224299
ms_level,True,4,5,0.005466032051795614,0.005553374443493317,1.572780524461833,0.009600657846978906,0.2217232816858196,0.2049504565043251,3.01661338266023,True,0.6696776464888333,0.3363443131555,3,1.0918077704733031,0.9769470404984424,0.3719626168224299
ms_level,True,4,20,0.005312513370162662,0.005390005288918864,1.4376965253728997,0.009600657846978906,0.2217232816858196,0.2049504565043251,3.01661338266023,True,0.6696776464888333,0.3363443131555,3,1.0918077704733031,0.9769470404984424,0.3719626168224299
ms_level,True,3,1,0.007614667992127869,0.007636381322021135,0.2843405662659999,0.009210423252183996,0.21507516795053552,0.4725478767893777,3.321906011914548,True,0.7972904004686643,0.46395706713533097,3,0.8178082466001655,0.9613707165109034,0.6074766355140186
ms_level,True,3,5,0.005421113885788901,0.005429283524090183,0.15047359868078297,0.009210423252183996,0.21507516795053552,0.4725478767893777,3.321906011914548,True,0.7972904004686643,0.46395706713533097,3,0.8178082466001655,0.9613707165109034,0.6074766355140186
ms_level,True,3,20,0.0052384405343182455,0.005172585210834166,-1.2731607271764909,0.009210423252183996,0.21507516795053552,0.4725478767893777,3.321906011914548,True,0.7972904004686643,0.46395706713533097,3,0.8178082466001655,0.9613707165109034,0.6074766355140186
ms_level,True,2,1,0.00838949488182084,0.00843536258610539,0.5437549816780044,0.010320887607277708,0.17290492462647464,0.5878445798846645,3.354418855036289,True,0.7725711323336295,0.439237799000296,3,0.9639199446484173,0.9750778816199377,0.6610591900311527
